,FoodID,food_name,cook,taste,time,주재료
7679,7679,['마라치'],['태우다'],['매운맛'],['30분'],"['초어','750g','삼겹살','50g']"
7680,7680,['탕수육 용리어류'],['튀기다'],['새콤달콤한 맛'],['30분'],"['용리어버들','300g','토마토','2개','생강','1조각','마늘','2개']"
7681,7681,['피라미'],['끓이다'],['향긋한 맛'],['60분'],"['청어 1마리','50g','콩나물','200g','상추','100g','계란','1개']"
7682,7682,['가마보쌈'],['튀기다'],['새콤달콤한 맛'],['30분'],"['등심살','3냥 정도','대파흰','적당량','당근','적당량','계란','1개']"
7683,7683,['어향육사-제세사채'],['볶다'],['새콤달콤한 맛'],['30분'],"['삼겹살','200g','목이버섯','30g','동순','50g']"
7684,7684,['채식육채 쌀국수'],['끓이다'],['짠맛'],['10분'],"['쌀국수','400g','육사','150g','채소 짜기','100g']"
7685,7685,['장향닭발'],['찜'],['장맛'],['60분'],"['닭발','12개']"
7686,7686,['달래뼈 연튀김'],['튀기다'],['마늘향'],['15분'],"['돼지갈비','1접시']"
7687,7687,['충칭 침닭'],['끓이다'],['향긋한 맛'],['30분'],"['삼황계','1마리']"
7688,7688,['물회'],['끓이다'],['매운맛'],['10분'],"['초어','1마리']"
7689,7689,['소금채회탕육'],['볶다'],['짠맛'],['10분'],"['짠지','150g','돼지다리살','250g','이형지','8개']"
7690,7690,['연잎쌈닭'],['찌다'],['일상적인 맛'],['15분'],"['날개 중','8개','연잎','1장']"
7691,7691,['옥수수 당근 돼지곰탕'],['끓이다'],['일상적인 맛'],['60분'],"['당근','1개','단옥수수','2대','돼지뼈','500g']"
7692,7692,['백엽홍소육'],['태우다'],['일상적인 맛'],['30분'],"['백엽','180g','삼겹살','400g']"
7693,7693,['배추두부찜'],['찜'],['일상적인 맛'],['15분'],"['두부','300g','배추','300g']"
7694,7694,['베이컨 미나리 볶음'],['볶다'],['일상적인 맛'],['10분'],"['베이컨','3조각','미나리','1알']"
7695,7695,['닭가슴살 무침'],['비비다'],['짠맛'],['30분'],"['새가슴살','220g','오이','2뿌리','콩나물','150g','당근','반뿌리']"
7696,7696,['온버무리기'],['비비다'],['향긋한 맛'],['10분'],"['목이버섯','15g','홍고추','1개','미역채','200g','당근','1개','피망','1개','숙주','50g']"
7697,7697,['새우부추볶음'],['볶다'],['일상적인 맛'],['10분'],"['대하','400g','부추','400g']"
7698,7698,['홍소 일본두부'],['달이다'],['일상적인 맛'],['5분'],"['일본두부','4줄']"
7699,7699,['수란홍소고기'],['끓이다'],['일상적인 맛'],['90분'],"['삼겹살','600g','계란','300g']"
7700,7700,['레드오븐 토란'],['끓이다'],['일상적인 맛'],['30분'],"['삼겹살','500g','빙당','30g','토란','2개','진초','25g']"
7701,7701,['백 번 먹어도 질리지 않는 찹쌀고기 동그랑'],['튀기다'],['짠맛'],['30분'],"['돼지고기소','500g','찹쌀','500g','계란','2개']"
7702,7702,['아스파라거스 새우구이'],['볶다'],['짠맛'],['10분'],"['바다새우','8마리','아스파라거스','5개']"
7703,7703,['무말랭이 고기볶음'],['볶다'],['일상적인 맛'],['15분'],"['무말랭이','100g','수육피','300g']"
7704,7704,['무말랭이 고기볶음'],['볶다'],['향긋한 맛'],['数시간'],"['고기','1모','무말랭이','1줌']"
7705,7705,['표고버섯 미나리 삼겹살'],['태우다'],['일상적인 맛'],['60분'],"['삼겹살','300g','미나리','200g','표고버섯','15송이']"
7706,7706,['양고기 양파튀김'],['볶다'],['짠맛'],['30분'],"['양고기 슬라이스','250g','당근','3개','양파','1개']"
7707,7707,['배추두부찜'],['찜'],['일상적인 맛'],['15분'],"['배추','400g','두부','300g']"
7708,7708,['짬뽕 동과구이'],['태우다'],['일상적인 맛'],['30분'],"['동과','500g','청고추','20g','마늘','10g','두요','3g','유기농 차씨유','15g']"
7709,7709,['삶은 생선'],['끓이다'],['향긋한 맛'],['60분'],"['잉어','한 마리','콩나물','500g']"
7710,7710,['부추계란만두'],['끓이다'],['일상적인 맛'],['60분'],"['밀가루','500g','부추','200g','계란','3개','당면(건조)','50g']"
7711,7711,['뚝배기 생선조림'],['달이다'],['일상적인 맛'],['15분'],"['초어','800g','미나리','2대','마늘종','2대','생강','1조각']"
7712,7712,['소경 장육스'],['볶다'],['일상적인 맛'],['15분'],"['표고버섯','500g','흰깨','50g']"
7713,7713,['모치구이'],['태우다'],['일상적인 맛'],['30분'],"['모치','1마리']"
7714,7714,['강낭콩 볶음'],['볶다'],['일상적인 맛'],['10분'],"['강낭콩','300g','삼겹살','150g']"
7715,7715,['이렇게 만든'손만두 찢기'매콤하고 고소한 맛이 끝내줘요!],['볶다'],['매운맛'],['10분'],[]
7716,7716,['표고버섯 청경채 볶음'],['볶다'],['짠맛'],['10분'],"['배추','360g','건표고버섯','15g']"
7717,7717,['상추면'],['끓이다'],['일상적인 맛'],['15분'],"['국수(생)','80g','상추','100g']"
7718,7718,['빠른손 모닝빵'],['달이다'],['짠맛'],['10분'],"['토스트','100g','소시지','1개','토마토','1개','계란','3개']"
7719,7719,['옥수수 닭볶음'],['볶다'],['일상적인 맛'],['5분'],"['새가슴살','1모','옥수수','1뿌리','콩쌀','80g']"
7720,7720,['토란불고기롤'],['찌다'],['짠맛'],['15분'],"['백상어 고근밀가루','125g','거품가루','1g','마른효모','1g','설탕','20g','맑은 물','60g','고기구이','55g','토란','65g']"
7721,7721,['다진 김회탕육'],['볶다'],['향긋한 맛'],['30분'],"['삼겹살','400g','마늘태','300g']"
7722,7722,['짠쿵야채 볶음'],['볶다'],['짠맛'],['15분'],"['공심채','500g']"
7723,7723,['토마토 닭고기 육개장'],['끓이다'],['짠맛'],['10분'],"['닭가슴살','1\u200b\u200b조각','토마토','1개']"
7724,7724,['테이블 세잔닭'],['태우다'],['짠맛'],['30분'],"['닭날개','10개']"
7725,7725,['천미홍소오리'],['태우다'],['일상적인 맛'],['30분'],"['오리날개','500g']"
7726,7726,['눈나물 죽순'],['볶다'],['일상적인 맛'],['30분'],"['죽순','500g']"
7727,7727,['상치 무침'],['비비다'],['일상적인 맛'],['5분'],"['상치','반개','쪽파','수근','고추(빨강, 뾰족, 마른)','수개']"
7728,7728,['수정 찹쌀 소매'],['찌다'],['일상적인 맛'],['15분'],"['백상어 수정만두가루','250g','끓는 물','200g','돼지고기','2덩어리']"
7729,7729,['폭룡 시금치 빵'],['베이킹'],['단맛'],['数시간'],"['저근밀가루','255g','계란','320g','고근밀가루','280g','버터','87g','아몬드가루','35g','분유','6g','시금치','105g','당근','180g']"
7730,7730,['부추 채만두'],['끓이다'],['일상적인 맛'],['5분'],"['부추','반근','땅콩기름','2스푼','계란','3개','목이버섯','한줌']"
7731,7731,['속빈 계란 후라이'],['달이다'],['일상적인 맛'],['5분'],"['속빈 반찬','한 줌','계란','3개']"
7732,7732,['가족사진'],['끓이다'],['일상적인 맛'],['30분'],"['황화채','62g','계란','1개','표고버섯','네댓송이','닭다리','반개','목이버섯','약간','소반근','당근','소반근','물','800g','마늘종','5g']"
7733,7733,['주향 블라인드 소고기'],['찜'],['짠맛'],['60분'],"['갈비','1000g','천 장','250g']"
7734,7734,['닭가슴살 후라이'],['달이다'],['흑초 맛'],['10분'],"['새가슴살','1조각','해바라기','4개','이태리 상추','두 알','오트밀','적당량']"
7735,7735,[다진 고기 하트!],['볶다'],['일상적인 맛'],['15분'],"['채심','300g','돼지고기(말랐어요),'50g']"
7736,7736,['쌍피망 고기볶음'],['볶다'],['향긋한 맛'],['15분'],"['돼지고기 (말랐다)','200g']"
7737,7737,['소세사 볶음'],['볶다'],['일상적인 맛'],['5분'],"['새송이버섯','100g','부추','50g','파프리카','30g']"
7738,7738,['협사육'],['찌다'],['단맛'],['2시간'],"['삼겹살','500g']"
7739,7739,['신강호랑이요리'],['비비다'],['짠맛'],['10분'],"['양파','1개','토마토','1개']"
7740,7740,['오리다리백무찜'],['찜'],['짠맛'],['30분'],"['오리다리','2개','당근','20g','백무','1대','강','5g','고수','5g']"
7741,7741,['무닭볶음 콩팥'],['볶다'],['일상적인 맛'],['15분'],"['무','500g','닭콩팥','200g']"
7742,7742,['매운 닭똥집'],['볶다'],['일상적인 맛'],['5분'],"['닭똥집','200g','마늘종','150g','쌀매움','적당량','파프리카','적당량']"
7743,7743,['콩깍지볶음'],['볶다'],['일상적인 맛'],['30분'],"['우묵탕','500g','고기소','약간']"
7744,7744,['소죽볶음'],['볶다'],['일상적인 맛'],['15분'],"['부죽','3줄','당근','1개']"
7745,7745,['볶음 반찬'],['볶다'],['일상적인 맛'],['10분'],"['이채','300그램']"
7746,7746,"['밥 잘 먹는 가지 콩꼬치 볶음, 빠질 수 없어']",['볶다'],['짠맛'],['30분'],"['자가지','1개','콩뿔','200g']"
7747,7747,['삼겹살찜'],['찌다'],['일상적인 맛'],['15분'],"['삼겹살','300g','콩소스','30g','생채','4g']"
7748,7748,['갈비 홍소 원숭이 버섯'],['태우다'],['짠맛'],['30분'],"['갈비','500g','원숭이 버섯','200g']"
7749,7749,['은귀계란볶음'],['볶다'],['짠맛'],['30분'],"['은귀','1송이','계란','3개']"
7750,7750,['아삭아삭 초무'],['절이다'],['새콤달콤한 맛'],['10분'],"['흰무','1개','소금','10g','백초','50g','생채','35g','설탕','55g']"
7751,7751,['미나리 고기 볶음'],['볶다'],['일상적인 맛'],['15분'],"[미나리, 300g, 돼지고기, 30g, 당근, 50g]"
7752,7752,['시금치 빠삭빠삭 버전'],['기타 작업'],['신맛'],['15분'],"['바사비','150g','시래기','1봉지','산초','50g']"
7753,7753,['햄감자볶음'],['볶다'],['일상적인 맛'],['10분'],"['감자','300g','브로콜리','200g','햄','2대']"
7754,7754,['부추 당근 계란 부침개'],['굽다'],['일상적인 맛'],['30분'],"['밀가루','300g','부추','200g','계란','하나','당근','200g']"
7755,7755,['갈릭소스새우찜'],['마이크로파'],['마늘향'],['5분'],"['바다새우','2개','마늘','4개','xo소스','1티스푼']"
7756,7756,['무 돼지고기전'],['달이다'],['짠맛'],['30분'],"['돼지고기','1모','백무','1단']"
7757,7757,"['상탕, 콩껍질, 풋배추']",['끓이다'],['짠맛'],['10분'],"['청구','1000g','콩껍질','1장','배추','150g','생닭즙','10g','참기름','5g','맛술','3g','전분','5g']"
7758,7758,['브로콜리 버섯볶음'],['볶다'],['일상적인 맛'],['5분'],"['파란꽃','1알','버섯','8개','피망','반개','홍초','반개']"
7759,7759,['다진 마늘 미트 볶음'],['볶다'],['일상적인 맛'],['10분'],"['고기','150g','피망','1개','다진 마늘','1줌']"
7760,7760,['옥수수알닭볶음'],['볶다'],['일상적인 맛'],['10분'],"['닭다리','하나','당근','반토막','달콤한 옥수수','작은 그릇','소금','적당량','식용유','적당량']"
7761,7761,['애호박 양고기'],['달이다'],['짠맛'],['15분'],"['애호박','1뿌리','돼지고기','200g']"
7762,7762,['마약 새우볼'],['달이다'],['우유 냄새'],['10분'],"['쇠몽둥이 산약','1뿌리 200g','새우','10마리']"
7763,7763,['모과눈이찜'],['끓이다'],['단맛'],['30분'],"['모과','300g','은귀','50g']"
7764,7764,['동과오리탕'],['끓이다'],['일상적인 맛'],['60분'],"['오리','1/4마리','동과','750g']"
7765,7765,['미나리 목이버섯 말린 볶음'],['볶다'],['일상적인 맛'],['10분'],"['미나리','100g','말린 향','2조각','물머리 목이버섯','100g']"
7766,7766,['비제 팔꿈치'],['찜'],['장맛'],['90분'],"['돼지고기(앞팔꿈치)','1500g']"
7767,7767,['해삼 호박 좁쌀죽'],['끓이다'],['짠맛'],['30분'],"['좁쌀','100g','해삼','2마리','호박','적당량','소금','약간']"
7768,7768,['토마토 두부 껍질'],['볶다'],['새콤달콤한 맛'],['5분'],"['토마토','380g','두부껍질','210g']"
7769,7769,['부죽홍소육'],['태우다'],['짠맛'],['60분'],"['삼겹살','300g','부죽','150g']"
7770,7770,['무앵해물두부만두'],['찌다'],['짠맛'],['30분'],"['가비변','120g','노두부','80g','무앵','150g','땅콩기름','20g','굴소스','10g','닭고기','1g','산초가루','1g','강','2장']"
7771,7771,['해물 버섯 수세미 계란볶음'],['볶다'],['일상적인 맛'],['30분'],"['해물버섯','1줌','계란','3개','수세미','1뿌리']"
7772,7772,['청유채 볶음'],['볶다'],['일상적인 맛'],['10분'],"['유채','500g']"
7773,7773,['바우물 백무'],['찜'],['일상적인 맛'],['30분'],"['흰무','1뿌리','고탕','1000ml']"
7774,7774,['매콤 연근볶음'],['물에 담그다'],['새콤달콤한 맛'],['5분'],"['연근','1뿌리']"
7775,7775,['곱슬곱슬'],['찌다'],['짠맛'],['10분'],"['장가루 전용 분말','100g','물','300g','상추','한포기','돼지고기','50g','계란','하나']"
7776,7776,['종이포치'],['굽다'],['매운맛'],['60분'],"['물고기','1마리','표고버섯','5송이','연근','1마디','파슬리','3개']"
7777,7777,['기름 인형 반찬'],['기타 작업'],['일상적인 맛'],['10분'],"['인형요리','150g','굴소스','25g']"
7778,7778,['고수무침 목이버섯'],['비비다'],['신맛'],['5분'],"['목이버섯','한 줌','좁쌀매','네 개','고수','한 줌','강','한 조각','마늘','몇 알']"
7779,7779,['메추리알 산약 홍소고기'],['태우다'],['짠맛'],['60분'],"['삼겹살','296g','메추리알','10마리','산약','1뿌리']"
7780,7780,['고사리볶음'],['볶다'],['향긋한 맛'],['15분'],"['고사리','한 줌','납고기','한 조각']"
7781,7781,['수육 천쪽 두부 홍소 고기 덮밥'],['기타 작업'],['장맛'],['15분'],"['밥','250g','고구마(찐)','옥수수 알갱이','홍소 고기 요리 꾸러미']"
7782,7782,['마라랍스터 치즈볼'],['달이다'],['향긋한 맛'],['30분'],"['랍스터 꼬리','십여 개','감자','3개','치즈','약간']"
7783,7783,['사천 싹채소 지린내면'],['끓이다'],['매운맛'],['10분'],"['국수','160g','목이버섯','20g']"
7784,7784,['시금치 키조개 무침'],['비비다'],['짠맛'],['10분'],"[키조개','2근','겨자 기름','두세 방울','시금치','한 줌']"
7785,7785,['매콤 빈심채경'],['볶다'],['일상적인 맛'],['15분'],"['공심채경','300g','새콤달콤한 콩','80g','단무지','160g','파프리카','3개']"
7786,7786,['광동랍미솥밥'],['끓이다'],['다른 맛'],['15분'],"['쌀','150g','소시지','80g','납고기','100g','모두','80g','당근','약간']"
7787,7787,['달걀부추볶음'],['볶다'],['일상적인 맛'],['10분'],"['부추','한 근','계란','두 개']"
7788,7788,['콩나물무침'],['볶다'],['일상적인 맛'],['10분'],"['콩나물','500g']"
7789,7789,['고슬고슬한 파꽃 동과 줄기'],['튀기다'],['파향'],['5분'],"['동과','200그램']"
7790,7790,['호박백합찜'],['찌다'],['일상적인 맛'],['30분'],"['늙은 호박','한 조각','신선한 백합','하나']"
7791,7791,['탕수연근정'],['볶다'],['새콤달콤한 맛'],['10분'],"['연근','1개']"
7792,7792,[],[],[],[],[]
7793,7793,['병아리 떡'],['태우다'],['일상적인 맛'],['30분'],"['수탉 1000g','중근 밀가루 200g']"
7794,7794,['사람꽃 흑목이버섯무침'],['찌다'],['향긋한 맛'],['15분'],"['브로콜리','300g','흑목이버섯','1줌']"
7795,7795,['닭뼈 초가뿌리 말발굽 음료'],['끓이다'],['일상적인 맛'],['30분'],"['갈비','400g','모건','2줌','말발굽','100g','닭뼈풀','80g']"
7796,7796,['죽순삼겹살찜'],['찜'],['짠맛'],['60분'],"['석순건조','150g','삼겹살','600g','파','1단','강','1원']"
7797,7797,['가마보쌈'],['튀기다'],['새콤달콤한 맛'],['30분'],"['돼지 등심살','400g']"
7798,7798,['배추 겉절이'],['비비다'],['일상적인 맛'],['10분'],"['동치미','200g']"
7799,7799,['무조개탕'],['찌다'],['일상적인 맛'],['15분'],"['흰무','300g','부추','50g','청두','20g','조개','150g']"
7800,7800,['모둠볶음'],['볶다'],['일상적인 맛'],['10분'],"['돼지고기','100g','목이버섯','20g','옥수수알','10g','청두','10g','당근','10g']"
7801,7801,['굴비구이'],['태우다'],['일상적인 맛'],['30분'],"['굴비','1마리']"
7802,7802,['건냄비 차나무 버섯 닭강정'],['기타 작업'],['매운맛'],['10분'],"['삼황계','반마리','차나무 버섯','350g']"
7803,7803,['파기름 열무구이'],['태우다'],['파향'],['15분'],"['흰무','800g']"
7804,7804,['냉배추'],['볶다'],['일상적인 맛'],['5분'],"['배춧가루','500g']"
7805,7805,['버섯 네덜란드 볶음'],['볶다'],['일상적인 맛'],['10분'],"['돼지고기','200g','버섯','150g','네덜란드콩','100g']"
7806,7806,['배추볶음 쌍균'],['볶다'],['일상적인 맛'],['10분'],"['배추','150g','목이버섯','100g','표고버섯','100g','돼지고기','40g']"
7807,7807,['맥주향수육 메추리알'],['끓이다'],['향긋한 맛'],['30분'],"['메추리알','500g','향엽','3장','태현두반장','10g','닭고기','1g','굴소스','6g','건고추','3개','빙당','10g','생채','10g','늙은채','5g','맥주','500g','소금','1g','산초','1g','8각','2쪽','초구']"
7808,7808,['미나리잎 목이버섯무침'],['비비다'],['일상적인 맛'],['30분'],"['미나리 잎','100g','마른 목이버섯','5g']"
7809,7809,['닭갈비'],['튀기다'],['일상적인 맛'],['15분'],"['새가슴살','1조각','옥수수기름','100g','옥수수전분','40g','계란','2개','빵겨','50g']"
7810,7810,['화조 취계권'],['절이다'],['짠맛'],['15분'],"['닭다리','2개']"
7811,7811,['(돼지고기 쌀국수)],['끓이다'],['향긋한 맛'],['5분'],"['밀가루','300g','돼지고기','100g','계란','30g']"
7812,7812,['브로콜리 베이컨 볶음'],['볶다'],['짠맛'],['10분'],"['브로콜리','400g','베이컨','150g']"
7813,7813,['달걀부추만두'],['찌다'],['짠맛'],['15분'],"['만두피','15개','계란','2매','부추','350g']"
7814,7814,['흑고추 새송이 버섯 후라이'],['달이다'],['일상적인 맛'],['5분'],"['새송이버섯','1개']"
7815,7815,['미나리 갈치구이'],['태우다'],['일상적인 맛'],['10분'],"['갈치','500g','야채','30g']"
7816,7816,['가시나 새우 쌀국수'],['비비다'],['짠맛'],['10분'],"['새우','10개','토마토','1개','짠 오리알','1개','홍잉어 쌀국수','적당량','파','1개']"
7817,7817,['자제 고추기름'],['튀기다'],['향긋한 맛'],['10분'],"['고춧가루','적당량','흰깨','적당량','땅콩기름','적당량','강','적당량','마늘','적당량','팔각','적당량','산초','적당량','향엽','적당량']"
7818,7818,['매콤한 맥주 닭똥집'],['볶다'],['향긋한 맛'],['10분'],"['닭똥집','300g','맥주','300밀리리터','파프리카','100g']"
7819,7819,['탕수저'],['끓이다'],['일상적인 맛'],['5분'],"['청경채','300g','마늘','1개']"
7820,7820,['깨닭다리찜'],['달이다'],['짠맛'],['15분'],"['닭다리','1개','흑백깨','적당량']"
7821,7821,['시금치 앙금'],['찌다'],['일상적인 맛'],['15분'],"['시금치','1근','식용염기','2g','소금','2g','밀가루','적당량']"
7822,7822,['토란 홍소고기'],['태우다'],['일상적인 맛'],['90분'],"['삼겹살','400g','토란','230g']"
7823,7823,['매콤한 닭발'],['비비다'],['신맛'],['数시간'],"['닭발','300g','생강','2장','파프리카','3개','좁쌀매','3개','고수','1톨','마늘','3쪽','레몬','1개']"
7824,7824,['피망 피알'],['비비다'],['일상적인 맛'],['5분'],"['피알','3개','항초','1개','홍첨초','1개']"
7825,7825,['말린 냄비 감자 개구리'],['튀기다'],['짠맛'],['30분'],"['소개구리','두 마리','감자','하나','양파','반개','풋고추','반개']"
7826,7826,['피망 계란전'],['달이다'],['짠맛'],['5분'],"['피망','1개','계란','2개','밀가루','50g']"
7827,7827,['절인 독선(절인 고기 버전)'],['찜'],['짠맛'],['60분'],"['금자담육','180g','갈비','200g','봄죽순','2대']"
7828,7828,['흰오리 마음'],['볶다'],['가지맛'],['10분'],"['고수','2포기','오리심','250g','홍고추','3개','줄풀백','3개']"
7829,7829,['죽순 볶음'],['볶다'],['짠맛'],['10분'],"['상치','1단','죽순','200g','햄','20g','홍초','1/2개']"
7830,7830,['참외 기름에 고기 담그기'],['뜸들이다'],['향긋한 맛'],['15분'],"['고과','2개','쪽파','50g','돼지고기','400g']"
7831,7831,['말린 돼지고기 찜'],['뜸들이다'],['일상적인 맛'],['15분'],"['돼지고기','300g','말린 채소','50g','당근','10g']"
7832,7832,['닭똥집 볶음'],['볶다'],['짠맛'],['30분'],"['닭똥집','6개','죽순','반마리','당근','적당량']"
7833,7833,['삼선대혼돈'],['끓이다'],['짠맛'],['30분'],"['삼겹살','100g','새우','80g','혼돈피','50장']"
7834,7834,['참죽순 마장면'],['비비다'],['매운맛'],['10분'],"['상면','150g','참죽','50g','죽순','100g']"
7835,7835,['표고버섯 배추두부 고기볶음'],['볶다'],['일상적인 맛'],['15분'],"['표고버섯','150g','배추','200g']"
7836,7836,['북극새우 해바라기볶음'],['볶다'],['일상적인 맛'],['10분'],"['북극새우','8마리','줄풀백','1뿌리','해바라기','5뿌리']"
7837,7837,['피망 조개구이'],['볶다'],['신맛'],['5분'],"['조갯살','400g','미나리줄기','30g','대파','30g','파프리카','70g']"
7838,7838,['고추무말랭이볶음'],['볶다'],['향긋한 맛'],['5분'],"['무말랭이','(고추무말랭이)300g']"
7839,7839,['부추 돼지고기 옥수수소 만두'],['끓이다'],['일상적인 맛'],['5분'],"['돼지 고기 소','500g','부추','250g','밀가루','800g','옥수수','200g']"
7840,7840,['달걀브로콜리 볶음'],['볶다'],['일상적인 맛'],['5분'],"['브로콜리','350g','계란','2개','피망','20g']"
7841,7841,['객가볶음'],['볶다'],['짠맛'],['30분'],"['삼겹살','100g','두부말랭이','2모','생선말랭이','50g']"
7842,7842,['10개월 이상 당근 명아주 미트볼'],['찌다'],['일상적인 맛'],['30분'],"['돼지고기 가루 60g','계란액 10g','당근 30g','명아주 20g']"
7843,7843,['분양고기찜'],['찌다'],['향긋한 맛'],['90분'],"['양고기','1000g','쌀','100g']"
7844,7844,['새우 계란 양배추 샐러드'],['끓이다'],['일상적인 맛'],['5분'],"['양배추','반개','계란','2개','새우','10개']"
7845,7845,['마라두부'],['볶다'],['매운맛'],['10분'],"['북두부','1모','콩소스','1스푼','태현두반장','1스푼','소고기소','80g','식용유','적당량']"
7846,7846,['당근 목이버섯 마요'],['볶다'],['짠맛'],['30분'],"['마약','1대','검은목이버섯','작은 그릇','당근','1단']"
7847,7847,['토마토 부추 계란볶음'],['볶다'],['일상적인 맛'],['10분'],"['토마토','1개','계란','3개','부추','적당량']"
7848,7848,['연안 1도 없는 모씨홍소육'],['찜'],['일상적인 맛'],['60분'],"['삼겹살','300g','감자','1마리']"
7849,7849,['노란불닭'],['볶다'],['향긋한 맛'],['15분'],"['암탉','500g']"
7850,7850,['청채햄완자'],['찌다'],['일상적인 맛'],['15분'],"['배추','300g','햄','2대','건표고버섯','3개']"
7851,7851,['수세미 해홍 볶음'],['볶다'],['짠맛'],['10분'],"['수세미','2줄','해홍','650g']"
7852,7852,['표고버섯 소닭불고기'],['볶다'],['일상적인 맛'],['15분'],"['표고버섯','200g','소닭','1마리','돼지고기','400g']"
7853,7853,['쌍피망 다진 고기'],['볶다'],['일상적인 맛'],['15분'],"['돼지 고기소','200g','피망','2개','이형지','3개']"
7854,7854,['햄프씨드 파파야 볶음'],['볶다'],['일상적인 맛'],['15분'],"['햄 소시지','두 개']"
7855,7855,['배추 표고버섯 구이'],['태우다'],['일상적인 맛'],['15분'],"['배추','300g','표고버섯','200g']"
7856,7856,['파기름닭볶음콩나물'],['비비다'],['일상적인 맛'],['10분'],"['새가슴살','100g','숙주','100g','시금치','하나']"
7857,7857,['빨간 유채꽃'],['볶다'],['콩잎맛'],['10분'],"['채화','300g','피망','30g','살코기','50g']"
7858,7858,['어린이 야채 새우환'],['찌다'],['짠맛'],['10분'],"['새우','반근','계란흰자','5그램','브로콜리','적당량','당근','반근','버섯(생버섯)','적당량']"
7859,7859,['갈릭새우팽이버섯찜'],['찌다'],['일상적인 맛'],['30분'],"['바다새우','12마리','팽이버섯','300g','마늘','30g']"
7860,7860,['생생강닭볶음탕'],['볶다'],['향긋한 맛'],['30분'],"['청원계','800g','생강','120g','풋고추','6개']"
7861,7861,['흑목이버섯 배추 줄기볶음'],['볶다'],['일상적인 맛'],['10분'],"['검은목이버섯','5그램','배추줄기','300그램']"
7862,7862,['매콤 오이롤'],['비비다'],['신맛'],['5분'],"['오이','1개']"
7863,7863,['닭다리찜'],['태우다'],['짠맛'],['15분'],"['닭다리','3개']"
7864,7864,['고기보다 고소한 원버섯 배추볶음'],['볶다'],['일상적인 맛'],['5분'],"[말린 원버섯, 20g, 배추, 3조각]"
7865,7865,['민들레 볶음'],['볶다'],['일상적인 맛'],['5분'],"['민들레 잎','반근','마늘 쪽','3개']"
7866,7866,['닭볶음탕'],['볶다'],['매운맛'],['15분'],"['새가슴살','300g','감자','300g','피망','1개','홍초','1개','표고버섯','3개']"
7867,7867,['굴소스 홍소육'],['찜'],['짠맛'],['30분'],"['돼지고기','1000g']"
7868,7868,['땅콩 이끼'],['비비다'],['새콤달콤한 맛'],['15분'],"['말린 이끼','100g','땅콩','100g']"
7869,7869,['부추계란볶음'],['볶다'],['일상적인 맛'],['5분'],"['부추','200g','계란','3개']"
7870,7870,['목이버섯 산약 볶음'],['볶다'],['짠맛'],['10분'],"['마약','180그램','목이버섯','5그램']"
7871,7871,['전자레인지 방어'],['마이크로파'],['짠맛'],['15분'],"['모치','700g','파','50g']"
7872,7872,['마약콩 볶음'],['볶다'],['일상적인 맛'],['5분'],"['마약콩','500g','마늘종','50g','고수','2대']"
7873,7873,['호박볶음'],['볶다'],['일상적인 맛'],['5분'],"['호박','한 소절']"
7874,7874,['홍소백무'],['볶다'],['일상적인 맛'],['30분'],"['흰무','1알']"
7875,7875,['감자당근볶음'],['볶다'],['향긋한 맛'],['5분'],"['감자','1개','당근','1개']"
7876,7876,['이색 여의권 (연야 밥 필수)'],['찌다'],['짠맛'],['30분'],"['돼지고기소','200g','땅콩기름','10g','자감람','100g','초밥김','2장','계란','3매','맛술','5g','닭고기','1g','생채','6g','마늘종','반뿌리','전분','2g']"
7877,7877,['묵은두부 후라이'],['달이다'],['마늘향'],['15분'],"['삼겹살','250g','두부','노두부 100g']"
7878,7878,['토종닭 꽃말이 찜'],['뜸들이다'],['일상적인 맛'],['60분'],"['토종닭','600g','꽃말이','10개']"
7879,7879,['빵기판 냉피'],['기타 작업'],['일상적인 맛'],['60분'],"['고근가루','400g','맑은 물','640g']"
7880,7880,['애호박 말고기 볶음'],['볶다'],['일상적인 맛'],['10분'],"['훈제 말고기','300g','애호박','반뿌리','당근','반뿌리']"
7881,7881,['건더기 감자채'],['비비다'],['신맛'],['10분'],"['감자','200g']"
7882,7882,['가지볶음빵'],['볶다'],['일상적인 맛'],['15분'],"['가지','두 개','빵','하나']"
7883,7883,['청과 계란볶음'],['볶다'],['일상적인 맛'],['5분'],"['청과','1대','계란','2개','마늘','2쪽','쪽파','2포기']"
7884,7884,['말린 찜'],['찌다'],['일상적인 맛'],['30분'],"['향건','6조각','피망','2개']"
7885,7885,['상치 계란볶음'],['볶다'],['일상적인 맛'],['15분'],"['상치','반알','당근','반뿌리','검은목이버섯','5송이','계란','2개']"
7886,7886,['북과 계란 만두'],['찌다'],['일상적인 맛'],['30분'],"['밀가루','500g','온수','260g','효모 5g','설탕','5g']"
7887,7887,['부추 다진 고기 볶음'],['볶다'],['일상적인 맛'],['10분'],"['부추','200g','돼지고기','200g']"
7888,7888,['옥수수가루 송편'],['찌다'],['단맛'],['30분'],"['옥수수가루','100g','밀가루','100g']"
7889,7889,['겨울버섯 미끄럼닭찜'],['찌다'],['일상적인 맛'],['15분'],"['닭','반개','건표고버섯','3개','검은목이버섯','5송이']"
7890,7890,['미나리 표고버섯볶음'],['볶다'],['짠맛'],['10분'],"['미나리','300g','표고버섯','3개','북극새우','10개','땅콩기름','30g','산초','1g','굴소스','10g','닭고기','1g']"
